NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_basis,ercot_zone,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Tech Ridge Substation,,,TX,30.4196778,-97.6658368,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Tenth Street Substation,,,TX,29.4326601,-98.4799062,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Terrell Hills Substation,,,TX,29.4866463,-98.4467787,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Texas Cryptologic Center Substation,,,TX,29.4479975,-98.638713,1,138.0,138.0,CPS Energy,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Texas Research Substation,,,TX,29.4205238,-98.7877591,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Tezel Substation,,,TX,29.5186081,-98.6578844,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Thepalm Substation,,,TX,26.3449296,-97.6706063,1,138.0,34.5,Duke Energy,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Thomaston Substation,,,TX,28.997465,-97.1485513,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Titan Tire Substation,,,TX,25.9946021,-97.4779405,1,138.0,138.0,Brownsville Public Utilities Board,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Tordillo Substation,,,TX,28.8351968,-98.183065,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Trading Post Substation,,,TX,30.3129588,-97.9712898,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Trees Substation,,,TX,26.3215155,-97.5993594,1,138.0,34.5,Duke Energy,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Tri-County Substation,,,TX,29.6100315,-98.2708356,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Trumbo Substation,,,TX,29.2101783,-98.5046066,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Turnersville Substation,,,TX,30.0737738,-97.7830098,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Turtle Creek Substation,,,TX,29.9689246,-99.2072635,1,138.0,24.9,Bandera Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Union Carbide Substation,,,TX,25.9644968,-97.375534,1,138.0,69.0,Brownsville Public Utilities Board; American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
University Substation,,,TX,27.5881814,-99.4298447,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Usaa #1 Substation,,,TX,29.5332783,-98.5762882,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Usaa #2 Substation,,,TX,29.5304969,-98.5713421,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Valley Road Substation,,,TX,29.2386919,-98.4296006,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Vanderbilt Substation,,,TX,28.8058488,-96.6458304,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Verde Circle,,,TX,29.47397,-98.6819595,1,138.0,138.0,CPS Energy,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Verde Creek Substation,,,TX,29.9331465,-99.0550854,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Victoria Switching Station,,,TX,28.7867023,-97.0104967,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Villa Cavazos Substation,,,TX,26.0219992,-97.5977188,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wadsworth Substation,,,TX,28.7850678,-95.9379682,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Walnut Creek Substation,,,TX,30.2740554,-97.6531032,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Warburton Substation,,,TX,28.5983135,-97.0474449,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Waterport Substation,,,TX,25.9532521,-97.4126021,1,138.0,138.0,Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Webberville Solar Substation,,,TX,30.2431555,-97.5023373,1,138.0,138.0,Lower Colorado River Authority; RES America,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Webberville Substation,,,TX,30.2488051,-97.4879471,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Weiderstein Substation,,,TX,29.5991214,-98.2653033,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Weil Tract Substation,,,TX,27.7967665,-97.4854688,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Welcome Substation,,,TX,30.0327346,-96.4785325,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Welfare Substation,,,TX,29.8868161,-98.7606541,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wells Branch Substation,,,TX,30.4460607,-97.6891131,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
West Batesville Substation,,,TX,28.9448967,-99.7287362,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
West Columbia Local Substation,,,TX,29.1492563,-95.6501211,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
West Columbia Main Substation,,,TX,29.1545962,-95.6570919,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Westover Hills Substation,,,TX,29.4811246,-98.6943429,1,138.0,138.0,CPS Energy,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Whitetail Substation,,,TX,27.486609,-99.0091024,1,138.0,34.5,Exelon,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Williamson Substation,,,TX,30.4371887,-97.7502424,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Willow Springs Substation,,,TX,29.9502083,-96.6139709,1,138.0,138.0,Fayette Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wimberley Substation,,,TX,29.999631,-98.1026481,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Winchester Power Park Substation,,,TX,30.0255218,-96.9949247,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Winchester Substation,,,TX,30.0444296,-96.9865289,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wolf Creek Substation,,,TX,30.1233478,-99.08809,1,138.0,24.9,Central Texas Electric Cooperative; Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wolf Lane Substation,,,TX,30.1394607,-97.5614008,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wooldridge Substation,,,TX,27.6817601,-97.352423,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wyldwood Substation,,,TX,30.1309824,-97.473709,1,138.0,12.5,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Yoakum Gaetner Road Substation,,,TX,29.2797532,-97.1565725,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
York Creek Substation,,,TX,29.7375025,-97.950055,1,138.0,24.9,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Yorktown Substation,,,TX,28.9747466,-97.4986205,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Zacate Creek Substation,,,TX,27.5405375,-99.5003342,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Basf Substation,,,TX,29.0016876,-95.3966161,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Big Three Substation,,,TX,28.6513803,-96.9140266,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Booster Substation,,,TX,28.9628582,-95.3917232,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Bunch Gully Substation,,,TX,30.0503406,-93.7745469,1,138.0,138.0,,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Camden Substation,,,TX,28.9881323,-95.3573917,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cavern Substation,,,TX,29.0324081,-95.3390571,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Celanese Bay City Substation,,,TX,28.8679442,-96.0155965,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Copper Substation,,,TX,29.0067586,-95.4051272,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cow Substation,,,TX,30.0411958,-93.7497434,1,138.0,138.0,,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Dsm Substation,,,TX,29.0103362,-95.3697071,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Marine Substation,,,TX,28.9335033,-95.3397027,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Mccampbell Substation,,,TX,27.9150839,-97.2686403,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Naismith Substation,,,TX,27.9348116,-97.2480087,1,138.0,138.0,,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Oxy Petro Substation,,,TX,27.8132859,-97.5872988,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Petson Substation,,,TX,29.253006,-95.2203321,1,138.0,138.0,,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Riwood Substation,,,TX,29.0557595,-95.3474801,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Seadoc Substation,,,TX,28.9521878,-95.4346483,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Sintek Substation,,,TX,28.992286,-95.3573858,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Stratt Substation,,,TX,29.0500134,-95.3547875,1,138.0,138.0,,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Surfside Substation,,,TX,28.958795,-95.3391568,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Three Rivers Refinery Substation,,,TX,28.458535,-98.1906903,1,138.0,138.0,,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Osm_Way_1475139688,,,TX,30.2192008,-95.8648659,1,345.0,345.0,Parliament Solar; LLC,generation,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,54.12,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,voltage
Cedar Bayou Plant Substation,,,TX,29.7481254,-94.9249778,1,345.0,138.0,,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,54.12,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,voltage
Channelview Cogen Substation,,,TX,29.8365674,-95.1234255,1,345.0,345.0,,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,54.12,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,voltage
Rothwood Substation,,,TX,30.0903807,-95.4895404,1,345.0,138.0,,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,54.12,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,voltage
Evant Substation,,,TX,31.433615,-98.1731642,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,33.98,14.297499999999996,27.058446001202654,0.0,0.0,53.3,MARGINAL,"EVANTTEMP, L_EVANT_8_1Y, L_EVANT_8_2Y, T12, TAD",1.0,local_zip,bus_match,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,voltage
Arrowhead Substation,,,TX,35.105527,-101.8134737,1,115.0,13.2,,distribution,IN SERVICE,OSM,4.0200000000000005,15.662500000000001,21.024702138199245,0.0,0.0,52.63,MARGINAL,ARROWHEAD,0.99,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,station_limit
Sigmor Substation,,,TX,28.4553414,-98.1868027,1,138.0,138.0,American Electric Power,industrial,IN SERVICE,OSM,33.86,14.177499999999998,32.23465049729758,0.0,0.0,51.44,MARGINAL,"SIGMOR_BB6, SIGMOR_BB8, SIGMOR_LD06, SIGMOR_LD07, SIGMOR_L_A, SIGMOR_L_B, SIGMOR_L_C, SIGMOR_L_D, SIGMOR_L_E, SIGMOR_V_A, SIGMOR_V_B, SIGMOR_V_C, SIGMOR_V_D, SIGMOR_V_E",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,voltage
Lometa Substation,,,TX,31.215333,-98.3907995,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,34.61333333333334,14.930833333333336,29.709987995060963,0.0,0.0,51.13,MARGINAL,"LT1, L_LOMETA8_1Y",1.0,local_zip,bus_match,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,voltage
